Non_lead_shot_Cl,Time_Cl,Date_Cl,No_geese_killed_Cl,Shots_fired_Cl,Gun_used_S_R_Cl,Shotgun_shots_Cl,Rifle_shots_Cl,Species_Killed_Cl,Field_code_Cl,Raw_Farm_Name
NA,16:00:00,2013-02-15,3,2,NA,NA,NA,NA,TL21,tallant
NA,17:00:00,2013-02-15,NA,NA,NA,NA,NA,NA,RM17,ronnachmore
NA,17:00:00,2013-02-15,NA,NA,NA,NA,NA,NA,RM16,ronnachmore
NA,17:00:00,2013-02-15,NA,NA,NA,NA,NA,NA,RM23,ronnachmore
NA,NA,2013-02-15,NA,NA,NA,NA,NA,NA,RM27,gartbreck
NA,09:25:00,2013-02-15,1,2,S,2,NA,BA,LR7,leorin
NA,09:55:00,2013-02-15,NA,NA,NA,NA,NA,NA,LG2,portantruan
NA,09:55:00,2013-02-15,NA,NA,NA,NA,NA,NA,LG6,portantruan
NA,10:10:00,2013-02-15,NA,2,S,2,NA,NA,BV16,cornabus
NA,10:10:00,2013-02-15,NA,2,S,2,NA,NA,BV16,cornabus
NA,10:20:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,kintra
NA,10:35:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,machrie
NA,10:50:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,laggan & duich
NA,11:00:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,island farm
NA,11:20:00,2013-02-15,1,2,S,2,NA,BA,BE19,home farm
NA,11:20:00,2013-02-15,NA,NA,NA,NA,NA,NA,BE17,home farm
NA,11:20:00,2013-02-15,3,3,S,3,NA,BA,BE24,home farm
NA,11:20:00,2013-02-15,3,3,S,3,NA,BA,OV6,home farm
NA,12:10:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,scarrabus
NA,12:20:00,2013-02-15,NA,2,S,2,NA,NA,EO6,eorrabus
NA,12:20:00,2013-02-15,NA,2,S,2,NA,NA,EO6,eorrabus
NA,12:30:00,2013-02-15,NA,NA,NA,NA,NA,NA,DA7,daill
NA,12:40:00,2013-02-15,NA,2,S,2,NA,NA,EK10,esknish
NA,12:40:00,2013-02-15,4,2,S,2,NA,BA,EK59,esknish
NA,13:05:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,13:15:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,13:35:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,persabus
NA,13:55:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,14:15:00,2013-02-15,NA,NA,NA,NA,NA,NA,CC2,dunlossit
NA,14:25:00,2013-02-15,NA,NA,NA,NA,NA,NA,MY7,mulindry
NA,15:35:00,2013-02-15,NA,NA,NA,NA,NA,NA,NB8,neriby
NA,14:45:00,2013-02-15,NA,NA,NA,NA,NA,NA,CG20,ballitarsin
NA,14:55:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,15:05:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,claggan
NA,15:30:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,leorin
NA,15:45:00,2013-02-15,NA,NA,NA,NA,NA,NA,LG2,portantruan
NA,15:55:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,ardbeg & lagavulin
NA,16:10:00,2013-02-15,4,NA,NA,NA,NA,BA,BV12,cornabus
NA,16:10:00,2013-02-15,NA,NA,NA,NA,NA,NA,BV12,cornabus
NA,16:45:00,2013-02-15,NA,NA,NA,NA,NA,NA,NA,kintra
NA,09:05:00,2013-02-16,NA,NA,NA,NA,NA,NA,CV2,cladville
NA,09:05:00,2013-02-16,NA,NA,NA,NA,NA,NA,CV14,cladville
NA,NA,2013-02-16,NA,1,NA,NA,NA,NA,OF32,octofad
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CF21,craigfad
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,OM1,octomore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,OM2,octomore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,OM7,octomore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,OM18,octomore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,OM19,octomore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,OM32,octomore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,BH5,conisby
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CS7,conisby
NA,10:20:00,2013-02-16,NA,NA,NA,NA,NA,NA,SU1,sunderland
NA,NA,2013-02-16,NA,1,NA,NA,NA,NA,RK17,rockside
NA,11:30:00,2013-02-16,NA,NA,NA,NA,NA,NA,CO19,coull
NA,11:30:00,2013-02-16,NA,2,NA,NA,NA,NA,BB6,ballinaby no.1
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GG2,coille
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GG9,coille
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GG35,coille
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,KN9,ardnave
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,KN24,ardnave
NA,NA,2013-02-16,NA,1,NA,NA,NA,NA,AN4,ardnave
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,KA2,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,KA9,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,KA10,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP3,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP7,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP9,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP15,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP56,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP58,craigens
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP25,uiskentuie
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,CP28,uiskentuie
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,LY23,uiskentuie
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,LY32,uiskentuie
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,US10,uiskentuie
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,US12,uiskentuie
NA,14:45:00,2013-02-16,3,4,NA,NA,NA,NA,BE41,blackrock
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,BE6,carrabus
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,MC8,carrabus
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,MC9,carrabus
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,MC10,carrabus
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,MC20,carrabus
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,MC21,carrabus
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GC21,gartloist
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GC22,gartloist
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GC23,gartloist
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GM8,gartmain
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GM42,gartmain
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GM43,gartmain
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GM44,gartmain
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,GM45,gartmain
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,TL18,tallant
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,TL19,tallant
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,TL21,tallant
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,TL22,tallant
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,TL4,west cruach
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,RM17,ronnachmore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,RM16,ronnachmore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,RM23,ronnachmore
NA,NA,2013-02-16,NA,NA,NA,NA,NA,NA,RM27,gartbreck
NA,09:00:00,2013-02-18,NA,1,NA,NA,NA,NA,CV14,cladville
NA,09:30:00,2013-02-18,NA,NA,NA,NA,NA,NA,LO51,lossit
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CW3,kilchiaran
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,KI16,kilchiaran
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,KI21,kilchiaran
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,KI42,kilchiaran
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,KI6,kilchiaran
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,KI7,kilchiaran
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,KI3,kilchiaran
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CF21,craigfad
NA,10:00:00,2013-02-18,NA,2,NA,NA,NA,NA,OF36,octofad
NA,10:26:00,2013-02-18,1,1,NA,NA,NA,NA,OM32,octomore
NA,10:45:00,2013-02-18,NA,1,NA,NA,NA,NA,BH19,coultorsay
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BH5,conisby
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CS7,conisby
NA,NA,2013-02-18,NA,1,NA,NA,NA,NA,KW14,sunderland
NA,NA,2013-02-18,NA,2,NA,NA,NA,NA,SU5,sunderland
NA,12:00:00,2013-02-18,7,6,NA,NA,NA,NA,RK17,rockside
NA,13:10:00,2013-02-18,NA,NA,NA,NA,NA,NA,CO6,coull
NA,13:10:00,2013-02-18,NA,NA,NA,NA,NA,NA,CO19,coull
NA,13:10:00,2013-02-18,NA,NA,NA,NA,NA,NA,CO11,coull
NA,13:10:00,2013-02-18,NA,NA,NA,NA,NA,NA,CO23,coull
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,SU1,sunderland
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BB4,ballinaby no.1
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BB5,ballinaby no.1
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BB6,ballinaby no.1
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BB7,ballinaby no.2
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BB8,ballinaby no.2
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BB10,ballinaby no.2
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BB14,ballinaby no.2
NA,13:40:00,2013-02-18,NA,NA,NA,NA,NA,NA,GG35,coille
NA,14:00:00,2013-02-18,NA,NA,NA,NA,NA,NA,AN7,ardnave
NA,14:15:00,2013-02-18,NA,1,NA,NA,NA,NA,CP56,craigens
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CP25,uiskentuie
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CP28,uiskentuie
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,LY23,uiskentuie
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,LY32,uiskentuie
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,US10,uiskentuie
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,US12,uiskentuie
NA,14:30:00,2013-02-18,NA,NA,NA,NA,NA,NA,BE41,blackrock
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,BE6,carrabus
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,MC8,carrabus
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,MC9,carrabus
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,MC10,carrabus
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,MC20,carrabus
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,MC21,carrabus
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GM8,gartmain
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GM42,gartmain
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GM43,gartmain
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GM44,gartmain
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GM45,gartmain
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GC21,gartloist
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GC22,gartloist
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,GC23,gartloist
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,TL18,tallant
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,TL19,tallant
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,TL21,tallant
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,TL22,tallant
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CR16,cruach
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CR36,cruach
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,CR17,cruach
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,TL2,west cruach
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,TL4,west cruach
NA,16:00:00,2013-02-18,4,8,NA,NA,NA,NA,RM23,ronnachmore
NA,NA,2013-02-18,NA,NA,NA,NA,NA,NA,RM27,gartbreck
NA,16:50:00,2013-02-18,NA,1,NA,NA,NA,NA,GM8,gartmain
NA,09:05:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,home farm
NA,09:15:00,2013-02-18,NA,2,S,2,NA,NA,EO11,scarrabus
NA,09:25:00,2013-02-18,NA,NA,NA,NA,NA,NA,EO6,eorrabus
NA,09:35:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,daill
NA,09:45:00,2013-02-18,NA,NA,NA,NA,NA,NA,EK23,esknish
NA,09:55:00,2013-02-18,NA,NA,NA,NA,NA,NA,BM3,ballimartin
NA,09:55:00,2013-02-18,NA,NA,NA,NA,NA,NA,BM4,ballimartin
NA,10:05:00,2013-02-18,NA,NA,NA,NA,NA,NA,KP1,keppolsmore
NA,10:15:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,10:30:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,10:45:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,persabus
NA,11:20:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,claggan
NA,11:30:00,2013-02-18,NA,2,S,2,NA,NA,GC42,starchmill
NA,11:40:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,ballitarsin
NA,11:50:00,2013-02-18,NA,NA,NA,NA,NA,NA,NB7,neriby
NA,12:00:00,2013-02-18,NA,NA,NA,NA,NA,NA,MY7,mulindry
NA,12:10:00,2013-02-18,NA,2,S,2,NA,NA,CC5,dunlossit
NA,12:30:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,leorin
NA,12:45:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,portantruan
NA,13:00:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,ardbeg & lagavulin
NA,13:20:00,2013-02-18,NA,NA,NA,NA,NA,NA,BV16,cornabus
NA,13:20:00,2013-02-18,NA,NA,NA,NA,NA,NA,BV16,cornabus
NA,13:30:00,2013-02-18,1,2,S,2,NA,BA,KT10,kintra
NA,14:20:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,machrie
NA,14:35:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,laggan & duich
NA,14:45:00,2013-02-18,NA,2,S,2,NA,NA,IH3,island farm
NA,15:20:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,home farm
NA,15:30:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,scarrabus
NA,15:40:00,2013-02-18,6,4,S,4,NA,BA,EO9,eorrabus
NA,15:40:00,2013-02-18,NA,2,S,2,NA,NA,EO27,eorrabus
NA,16:10:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,esknish
NA,16:15:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,daill
NA,16:20:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,16:25:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,keppolsmore
NA,16:30:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,16:40:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,16:50:00,2013-02-18,NA,NA,NA,NA,NA,NA,NA,persabus
NA,09:15:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,09:20:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,claggan
NA,09:30:00,2013-02-19,6,4,S,4,NA,BA,NA,ballitarsin
NA,09:30:00,2013-02-19,NA,4,S,4,NA,NA,NA,ballitarsin
NA,09:55:00,2013-02-19,NA,2,S,2,NA,NA,NB7,neriby
NA,10:15:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,10:20:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,dunlossit
NA,10:40:00,2013-02-19,NA,NA,NA,NA,NA,NA,OV1,home farm
NA,10:50:00,2013-02-19,2,2,S,2,NA,BA,EO11,scarrabus
NA,11:15:00,2013-02-19,3,3,S,3,NA,BA,EO9,eorrabus
NA,11:40:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,esknish
NA,11:50:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,11:55:00,2013-02-19,NA,NA,NA,NA,NA,NA,KP1,keppolsmore
NA,12:00:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,12:10:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,12:20:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,persabus
NA,13:00:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,leorin
NA,13:10:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,portantruan
NA,13:20:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,ardbeg & lagavulin
NA,13:40:00,2013-02-19,2,2,S,2,NA,BA,NA,cornabus
NA,14:05:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,kintra
NA,14:15:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,machrie
NA,14:30:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,laggan & duich
NA,14:40:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,island farm
NA,15:00:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,15:10:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,claggan
NA,15:20:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,ballitarsin
NA,15:25:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,neriby
NA,15:30:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,15:40:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,dunlossit
NA,16:05:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,persabus
NA,16:15:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,16:25:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,16:30:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,keppolsmore
NA,16:35:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,16:40:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,esknish
NA,16:45:00,2013-02-19,NA,NA,NA,NA,NA,NA,NA,eorrabus
NA,16:50:00,2013-02-19,NA,2,S,2,NA,NA,EO11,scarrabus
NA,08:45:00,2013-02-19,3,5,NA,NA,NA,NA,CF21,craigfad
NA,10:00:00,2013-02-19,NA,NA,NA,NA,NA,NA,US12,uiskentuie
NA,10:30:00,2013-02-19,NA,4,NA,NA,NA,NA,RM23,ronnachmore
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,RM27,gartbreck
NA,11:10:00,2013-02-19,NA,NA,NA,NA,NA,NA,CR16,cruach
NA,11:10:00,2013-02-19,NA,NA,NA,NA,NA,NA,CR36,cruach
NA,11:10:00,2013-02-19,NA,NA,NA,NA,NA,NA,CR17,cruach
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,TL2,west cruach
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,TL18,tallant
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,TL19,tallant
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,TL21,tallant
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,TL22,tallant
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GM8,gartmain
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GM42,gartmain
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GM43,gartmain
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GM44,gartmain
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GM45,gartmain
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GC21,gartloist
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GC22,gartloist
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GC23,gartloist
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BE6,carrabus
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,MC8,carrabus
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,MC9,carrabus
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,MC10,carrabus
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,MC20,carrabus
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,MC21,carrabus
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,US2,blackrock
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BE41,blackrock
NA,NA,2013-02-19,NA,1,NA,NA,NA,NA,CP25,uiskentuie
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KA2,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KA9,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KA10,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CP3,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CP7,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CP9,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CP15,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CP56,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CP58,craigens
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,AN4,ardnave
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,AN7,ardnave
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KN24,ardnave
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KN9,ardnave
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GG2,coille
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GG9,coille
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,GG35,coille
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BB4,ballinaby no.1
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BB5,ballinaby no.1
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BB6,ballinaby no.1
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BB7,ballinaby no.2
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BB8,ballinaby no.2
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BB10,ballinaby no.2
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,BB14,ballinaby no.2
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CO6,coull
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CO19,coull
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CO11,coull
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CO23,coull
NA,13:40:00,2013-02-19,NA,1,NA,NA,NA,NA,RK8,rockside
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,SU1,sunderland
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,SU5,sunderland
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KW8,sunderland
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KW15,sunderland
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KW14,sunderland
NA,14:45:00,2013-02-19,1,2,NA,NA,NA,NA,BH5,conisby
NA,15:15:00,2013-02-19,NA,2,NA,NA,NA,NA,OM18,octomore
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KI6,kilchiaran
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,KI7,kilchiaran
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,LO51,lossit
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CV2,cladville
NA,NA,2013-02-19,NA,NA,NA,NA,NA,NA,CV14,cladville
NA,09:00:00,2013-02-20,NA,NA,NA,NA,NA,NA,CP25,uiskentuie
NA,09:00:00,2013-02-20,NA,NA,NA,NA,NA,NA,CP28,uiskentuie
NA,09:00:00,2013-02-20,NA,NA,NA,NA,NA,NA,LY23,uiskentuie
NA,09:00:00,2013-02-20,NA,NA,NA,NA,NA,NA,LY32,uiskentuie
NA,09:00:00,2013-02-20,NA,NA,NA,NA,NA,NA,US10,uiskentuie
NA,09:00:00,2013-02-20,NA,NA,NA,NA,NA,NA,US12,uiskentuie
NA,NA,2013-02-20,NA,5,NA,NA,NA,NA,CP56,craigens
NA,10:45:00,2013-02-20,6,6,NA,NA,NA,NA,AN7,ardnave
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,GG2,coille
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,GG9,coille
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,GG35,coille
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,BB7,ballinaby no.2
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,BB8,ballinaby no.2
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,BB10,ballinaby no.2
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,BB14,ballinaby no.2
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,BB5,ballinaby no.1
NA,12:00:00,2013-02-20,6,6,NA,NA,NA,NA,CO19,coull
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,RK14,rockside
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,SU1,sunderland
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,LR6,leorin
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,BV15,cornabus
NA,NA,2013-02-20,NA,1,NA,NA,NA,NA,KT8,kintra
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,LG2,portantruan
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,LG13,ardbeg & lagavulin
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,LG14,ardbeg & lagavulin
NA,NA,2013-02-20,NA,NA,NA,NA,NA,NA,AB42,ardbeg & lagavulin
